 0.187 -0.257
 0.239 -0.265
 0.269 -0.257
 0.294 -0.248
 0.339 -0.246
 0.370 -0.234
 0.399 -0.222
 0.427 -0.193
 0.462 -0.172
 0.489 -0.165
 0.498 -0.116
 0.527 -0.083
 0.530 -0.057
 0.542 -0.018
 0.532  0.013
 0.156  0.201
-0.225 -0.358
 0.809 -0.056
 0.775  1.088
 0.326  0.885
 0.002  0.266
 0.754 -0.237
 0.432 -0.356
-0.131 -0.126
 0.714  0.323
 0.865  0.756
 0.780  0.310
-0.113  1.385
 0.757  0.118
 0.243  0.183
 0.734  0.053
 0.792  0.316
-0.119  0.656
 0.257  1.330
 0.947  0.090
-0.342  1.184
-0.350 -0.117
 0.358  0.773
 0.262  0.167
 0.785  0.416
 0.925  0.608
 0.527  0.722
 0.241  0.084
 0.544  0.881
 0.814  0.550
-0.320  0.304
-0.350  1.233
-0.273  0.484
 0.238  0.538
-0.134  0.688
-0.366 -0.095
-0.115  1.361
-0.335 -0.207
-0.004  0.434
-0.027  1.482
-0.111 -0.385
 0.194 -0.194
 0.613  0.657
 0.095  0.977
-0.259  0.309
-0.084  0.127
 0.101  0.472
-0.150  1.302
 0.506  0.541
-0.076  0.014
 0.058  1.501
 0.173  0.355
-0.002  1.187
-0.094  0.023
 0.153  0.879
-0.292  1.452
 0.250 -0.286
 0.506  0.196
 0.191  0.109
-0.156  0.705
 0.932  1.192
 0.706 -0.265
-0.067  0.348
-0.006  0.426
 0.778  0.257
 0.743  1.423
 0.337 -0.052
-0.280 -0.187
 0.441  1.000
-0.200  0.687
 0.352  1.139
 0.604  0.486
 0.870  0.183
-0.332  1.460
-0.110  0.095
-0.331  0.653
-0.229  0.463
-0.274  0.045
 0.458  0.947
 0.398  0.858
 0.844  1.063
 0.923  0.872
 0.183  1.177
 0.153  0.677
-0.307  1.033
 0.772  1.077
 0.951  1.261
 0.288 -0.263
 0.459  0.291
 0.814  0.489
 0.800 -0.105
-0.259  1.369
 0.548  1.063
 0.941 -0.404
 0.856 -0.308
-0.080  1.423
-0.120  0.767
 0.907  0.061
 0.831  0.343
 0.634  1.103
 0.203 -0.247
-0.156  1.107
 0.805 -0.047
-0.349  0.450
 0.026  0.042
 0.711  0.124
 0.907  0.995
-0.030  0.104
 0.245  0.847
-0.044 -0.214
 0.926  1.238
 0.108 -0.316
 0.452  0.683
-0.072  1.050
 0.905  0.177
-0.101  1.510
 0.332 -0.022
 0.120 -0.346
 0.859 -0.265
 0.238  0.252
-0.363 -0.004
-0.326  0.428
 0.035 -0.396
 0.823 -0.012
 0.420 -0.191
 0.415 -0.162
 0.903  1.500
 0.906 -0.170
 0.347 -0.121
 0.097  0.373
 0.773  0.093
 0.017  0.428
 0.816  1.174
 0.888  0.234
 0.244 -0.349
-0.325  0.498
 0.241  0.098
 0.158  0.587
 0.236 -0.018
 0.837  0.094
 0.613  0.735
 0.157  1.261
 0.284  0.626
 0.699  1.492
 0.572 -0.180
-0.322  0.790
 0.353  1.151
 0.136  1.141
 0.119  1.278
-0.155  1.418
 0.640  0.732
-0.188  1.032
 0.893  0.312
 0.683  0.132
 0.692  0.670
-0.031  0.635
-0.268 -0.292
-0.210  1.146
 0.202  1.009
 0.742  1.013
-0.215  0.106
-0.192 -0.017
 0.115  0.215
-0.167  1.295
 0.488  0.867
 0.274  0.474
 0.313  0.364
 0.676 -0.112
 0.508  0.914
-0.323  1.022
 0.875  0.520
 0.348  0.912
-0.318  1.118
-0.069  1.303
 0.683 -0.394
 0.679  0.455
 0.650  0.163
-0.225  1.367
 0.254  1.183
-0.054  1.407
 0.550  1.218
 0.584  0.852
 0.008  0.329
 0.180  0.730
-0.168 -0.231
 0.313  0.334
 0.615  1.227
 0.542  1.066
 0.470 -0.140
-0.195 -0.388
 0.649  0.338
-0.128 -0.403
 0.349 -0.335
 0.291  0.100
 0.339  1.162
 0.418  0.888
-0.022 -0.095
 0.187 -0.341
-0.328 -0.001
-0.079  0.982
 0.050  1.043
 0.314 -0.365
 0.671  0.103
 0.204  1.001
 0.198  1.004
-0.184  0.624
 0.171  1.332
 0.241  0.012
 0.236  0.493
 0.701  0.122
 0.796  1.027
 0.612  0.148
-0.139 -0.204
 0.858  0.786
-0.143  1.395
 0.839  1.044
-0.325 -0.089
 0.771  0.828
 0.525 -0.383
-0.247  0.315
 0.171  0.189
 0.051  0.074
-0.129  0.764
 0.842  1.207
-0.096  0.310
 0.716  1.488
-0.018  1.433
 0.640  0.471
 0.018 -0.324
 0.166  1.427
 0.194  0.723
-0.368  1.434
 0.880  0.972
-0.054  0.670
 0.166  1.084
 0.167 -0.287
-0.166  0.224
 0.131  1.097
 0.766 -0.383
 0.638  0.040
 0.809  0.207
 0.599  1.330
-0.236  1.215
 0.298  1.043
 0.357  1.051
 0.075  0.947
 0.631  1.002
 0.423  0.357
 0.526  0.942
 0.635  0.638
